CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index
,11.32025,0.26235000000000014,28,1,2.852,117,-2.1425,SL,-55.899444,II,0.22089999999999999,0.2104,0.806,"< 0,01",0.0437956204379562,35,0.2,2.77,39.60000000000002,3.658,,,F,-0.02059133875517767,-0.03630619854549564,-0.04026253727514003,-0.054463078966895714,0.013429451886555517,9,2013-09-14 00:00:00,10.5764703125,-0.007356196143161353,-0.023732372358565793,-0.027410700264125152,-0.042965486188650565,0.014122272449961532,2013-09-24T13:50:07,0.07679795848221213,0.03973226703538434,0.04048485250568229,0.014160944422268056,0.02169892897498542,-0.0018615868306430979,-0.022117727738561223,-0.026131141209864414,-0.045736749185670576,0.017571094333686168,117_BOA_LE07_228062_20130924
3.085,123.83965714285716,0.021371428571442017,1,2,5.08,118,-2.262013,PQ,-55.456187,II,0.4612,0.4165,0.47,0.6443085421187611,0.6443085421187611,13,1.2,3.39,28.799999999999994,5.55,3.9,59,F,0.003476048540355426,0.0026460481335659277,0.0026292315784997543,0.0017985668790325704,0.0005086494004436083,9,2013-09-15 16:30:00,8.888693472222222,0.015488321970294079,0.01486112376571991,0.01514788305692688,0.013525432009522415,0.0006369956568330349,2013-09-24T13:49:43,0.008989905903185165,0.008482033192895713,0.008552673360741319,0.007590918583021182,0.00036912134906791875,0.01748136751307772,0.01675011071660241,0.016586393409105907,0.0163254542904746,0.0003329438939686289,118_BOA_LE07_228061_20130924
3.085,123.83965714285716,0.021371428571442017,28,2,5.08,118,-2.262013,PQ,-55.456187,II,0.4612,0.4165,0.47,0.6443085421187611,0.6443085421187611,13,1.2,3.39,28.799999999999994,5.55,3.9,59,F,0.003996682588116215,0.00298149699809179,0.003051786163376825,0.001881041170142107,0.0006859875176278521,9,2013-09-15 16:30:00,8.8889703125,0.01569323851480601,0.014998062674982032,0.015223068970537629,0.013615160836184524,0.0006951070734486387,2013-09-24T13:50:07,0.009522199262354628,0.008582101534075157,0.008610425245118562,0.007619428705745569,0.0005115922860682102,0.017529194475488088,0.01694796718605735,0.016718344201489762,0.016342592575581877,0.00042685432034258075,118_BOA_LE07_228062_20130924
,55.145771428571436,2.6133714285714293,1,3,4.67,119,-2.262013,PQ,-55.456187,II,0.3923,0.3404,0.44200000000000017,0.04964535896114989,0.054843164332215436,13,3.5,3.38,34.399999999999984,5.112,3.9,,F,0.003476048540355426,0.0026460481335659277,0.0026292315784997543,0.0017985668790325704,0.0005086494004436083,9,2013-09-15 16:30:00,8.888693472222222,0.015488321970294079,0.01486112376571991,0.01514788305692688,0.013525432009522415,0.0006369956568330349,2013-09-24T13:49:43,0.008989905903185165,0.008482033192895713,0.008552673360741319,0.007590918583021182,0.00036912134906791875,0.01748136751307772,0.01675011071660241,0.016586393409105907,0.0163254542904746,0.0003329438939686289,119_BOA_LE07_228061_20130924
,55.145771428571436,2.6133714285714293,28,3,4.67,119,-2.262013,PQ,-55.456187,II,0.3923,0.3404,0.44200000000000017,0.04964535896114989,0.054843164332215436,13,3.5,3.38,34.399999999999984,5.112,3.9,,F,0.003996682588116215,0.00298149699809179,0.003051786163376825,0.001881041170142107,0.0006859875176278521,9,2013-09-15 16:30:00,8.8889703125,0.01569323851480601,0.014998062674982032,0.015223068970537629,0.013615160836184524,0.0006951070734486387,2013-09-24T13:50:07,0.009522199262354628,0.008582101534075157,0.008610425245118562,0.007619428705745569,0.0005115922860682102,0.017529194475488088,0.01694796718605735,0.016718344201489762,0.016342592575581877,0.00042685432034258075,119_BOA_LE07_228062_20130924
3.27,55.9252,"< 0,01",1,1,5.501,120,-2.262013,PQ,-55.456187,II,0.533,0.4195,0.806,0.04280074447074496,0.058394160583941604,13,0.2,3.36,29.19999999999995,6.307,3.9,59.21666666666666,F,0.003476048540355426,0.0026460481335659277,0.0026292315784997543,0.0017985668790325704,0.0005086494004436083,9,2013-09-15 16:30:00,8.888693472222222,0.015488321970294079,0.01486112376571991,0.01514788305692688,0.013525432009522415,0.0006369956568330349,2013-09-24T13:49:43,0.008989905903185165,0.008482033192895713,0.008552673360741319,0.007590918583021182,0.00036912134906791875,0.01748136751307772,0.01675011071660241,0.016586393409105907,0.0163254542904746,0.0003329438939686289,120_BOA_LE07_228061_20130924
3.27,55.9252,"< 0,01",28,1,5.501,120,-2.262013,PQ,-55.456187,II,0.533,0.4195,0.806,0.04280074447074496,0.058394160583941604,13,0.2,3.36,29.19999999999995,6.307,3.9,59.21666666666666,F,0.003996682588116215,0.00298149699809179,0.003051786163376825,0.001881041170142107,0.0006859875176278521,9,2013-09-15 16:30:00,8.8889703125,0.01569323851480601,0.014998062674982032,0.015223068970537629,0.013615160836184524,0.0006951070734486387,2013-09-24T13:50:07,0.009522199262354628,0.008582101534075157,0.008610425245118562,0.007619428705745569,0.0005115922860682102,0.017529194475488088,0.01694796718605735,0.016718344201489762,0.016342592575581877,0.00042685432034258075,120_BOA_LE07_228062_20130924
1.9833333333333334,17.330325,"< 0,01",1,1,3.022,121,-2.20666,PD,-55.623562,II,0.2823,0.2452,0.39400000000000013,"< 0,01",0.03886368119944763,25,0.2,2.54,30.799999999999994,3.416,3.3,11.633333333333335,F,0.002675849968665399,0.0017385357158907525,0.0017353356709149323,0.00010908007636557457,0.0006565865350679809,9,2013-09-15 09:00:00,9.201193472222222,0.015261746722512157,0.014377491309688717,0.01427549687734478,0.013636216121221918,0.0004887638630195184,2013-09-24T13:49:43,0.009623190610198716,0.008461748855663304,0.008399098214628888,0.007430680591404594,0.0005892904275589917,0.01869345447703885,0.01814979660377734,0.018196379859547564,0.01685229967661165,0.000564851302808159,121_BOA_LE07_228061_20130924
1.9833333333333334,17.330325,"< 0,01",28,1,3.022,121,-2.20666,PD,-55.623562,II,0.2823,0.2452,0.39400000000000013,"< 0,01",0.03886368119944763,25,0.2,2.54,30.799999999999994,3.416,3.3,11.633333333333335,F,0.002339510540212853,0.0017314014438937855,0.001863089986082693,-0.00038014691554799467,0.0008537032654869325,9,2013-09-15 09:00:00,9.2014703125,0.01591841208043768,0.014634144183308525,0.014520376232248056,0.013343448903452517,0.0006486376226243921,2013-09-24T13:50:07,0.009215101767364182,0.008580732366087302,0.008711792354669396,0.007734901408793701,0.0003893793948093657,0.018698133403137203,0.01815127260915929,0.018208375581588127,0.016612986817766788,0.0006085939103678149,121_BOA_LE07_228062_20130924
1.2900000000000003,85.8194,"< 0,01",1,1,2.982,122,-2.178437,PD,-55.633239,II,0.37799999999999995,0.2645,0.47,"< 0,01",0.048727559676464784,36,0.2,2.75,32.00000000000003,3.452,3.9,38.18,F,0.007440911173463091,0.006113830325330502,0.005929023216109039,0.005176715410765488,0.000776656158771703,9,2013-09-15 10:15:00,9.149110138888888,0.020614092416358795,0.019740631945348606,0.019839091334897127,0.01881719920757402,0.0006418209956417922,2013-09-24T13:49:43,0.010409899755313624,0.009241721572699547,0.009179731627601322,0.008589845498095447,0.0006234997854608098,0.023584622824643933,0.021902253616972615,0.022289921871354323,0.020837506868704683,0.0008887699815271924,122_BOA_LE07_228061_20130924
