,area_km2,mean_SPM,max_SPM,min_SPM,stdDev_SPM,time_finish,time_start,year,WATER_PERIOD
44,1136.3695158062555,74.34242564072042,290.9593811035156,7.045444488525391,36.40308449594269,2013-12-05,2013-09-24,2013,LW
45,1045.056862473972,113.18775671346447,306.0490417480469,6.15207052230835,65.93782424953844,2014-02-02,2013-12-05,2013,R
46,1606.695434145483,21.117288985112673,216.640869140625,5.6749958992004395,10.257898668588899,2014-09-02,2014-02-02,2014,HW
47,1536.0347330066857,25.813365885379916,295.4930419921875,6.149892807006836,10.432552645146913,2014-09-29,2014-09-02,2014,F
48,977.0325223466091,101.899516782429,304.2342529296875,7.015099048614502,60.794842158725146,2014-12-18,2014-09-29,2014,LW
49,1027.5370666645558,59.61599421312806,306.0490417480469,6.15207052230835,37.09487898353332,2015-02-10,2014-12-18,2014,R
50,1567.277266807501,20.772003845339167,216.86819458007812,5.487191200256348,10.723108060211455,2015-09-02,2015-02-10,2015,HW
51,1224.9024042945537,24.51203055158768,290.0010681152344,6.049108028411865,14.380626311754208,2015-09-21,2015-09-02,2015,F
52,866.1429208949919,157.54909795856247,306.0490417480469,7.134773254394531,78.8367984303282,2016-02-23,2015-09-21,2015,LW
53,1393.5580207229468,37.786207656836886,220.82261657714844,5.6749958992004395,16.415758696056923,2016-07-20,2016-04-02,2016,HW
54,1374.5816108040394,52.71743359338394,287.35321044921875,5.6635236740112305,23.409406693643867,2016-09-02,2016-07-20,2016,F
55,789.7424933187278,201.1845697082746,292.41192626953125,9.746291160583496,54.780592444539565,2017-01-01,2016-09-02,2016,LW
56,773.5274958469471,137.11206771469426,306.0490417480469,5.969913482666016,79.58009204119334,2017-02-01,2017-01-01,2017,R
57,1493.8239355905002,20.13996246287643,240.6658935546875,5.733511924743652,11.562009610616533,2017-08-03,2017-02-01,2017,HW
58,1473.6659060454488,33.84745939806511,297.3078308105469,6.281865119934082,14.097320417256524,2017-08-27,2017-08-03,2017,F
59,842.6078612851594,160.0213817401409,292.41192626953125,8.362348556518555,71.26055083679861,2017-12-31,2017-08-27,2017,LW
60,944.4568612728219,71.767276572737,306.0490417480469,5.881446838378906,43.327448629906804,2018-02-17,2017-12-31,2017,R
61,1428.0981508622879,19.92529711783022,216.91162109375,5.6749958992004395,11.585606096893915,2018-08-15,2018-02-17,2018,HW
62,1414.2465908015563,20.739566395449494,272.3528747558594,5.80126428604126,12.344587304789133,2018-09-16,2018-08-15,2018,F
63,892.5368957361484,131.14198020448833,296.4863586425781,8.061058044433594,77.66782946861444,2018-12-09,2018-09-16,2018,LW
64,1114.5832035932845,71.04059427926838,306.0490417480469,5.881446838378906,38.1412706794116,2019-01-23,2018-12-09,2018,R
65,1457.4479595641956,18.048570761339874,216.9450225830078,5.342865943908691,11.59486233558866,2019-08-22,2019-01-23,2019,HW
66,1479.013725230136,21.02351911733775,299.82806396484375,5.868872165679932,11.627451982668196,2019-09-18,2019-08-22,2019,F
67,962.763883814486,85.01608245538996,299.82806396484375,6.060711860656738,52.2093971421285,2019-12-07,2019-09-18,2019,LW
68,1238.5472530405173,48.86290517398591,302.4209289550781,5.6635236740112305,25.10689005896158,2020-02-07,2019-12-07,2019,R
69,1401.4600417342967,20.362990148966816,217.31626892089844,5.6749958992004395,12.136011623039773,2020-08-08,2020-02-07,2020,HW
70,1402.7194859741821,20.326121848013408,290.5838317871094,5.80126428604126,10.751322519419224,2020-09-04,2020-08-08,2020,F
71,990.2511567141588,82.64068013293179,306.0490417480469,6.3701491355896,49.747035306821175,2020-12-23,2020-09-04,2020,LW
72,911.6269702660844,72.88828801742312,306.0490417480469,6.048137187957764,49.96108243352414,2021-01-27,2020-12-23,2020,R
73,1546.4964630995091,17.7425091504108,216.640869140625,5.733511924743652,11.73367778537329,2021-08-30,2021-01-27,2021,HW
74,1517.2876887636255,30.42191507162132,290.5838317871094,5.868872165679932,14.81365522088557,2021-09-26,2021-08-30,2021,F
75,1065.3097835356934,91.76292723873155,306.0490417480469,5.80126428604126,54.07772028164862,2021-11-22,2021-09-26,2021,LW
76,1102.3152046986934,109.56811613887339,306.0490417480469,6.15207052230835,65.49517868449732,2022-01-01,2021-11-22,2021,R
77,1566.9120223982152,18.021295399942815,216.640869140625,5.6749958992004395,10.238238489415512,2022-08-24,2022-01-01,2022,HW
78,1468.2730885510668,22.687637412623918,292.39862060546875,5.80126428604126,12.277377131978303,2022-09-16,2022-08-24,2022,F
79,851.0856069643479,113.56317114317898,306.0490417480469,6.048137187957764,71.11521920980815,2023-01-09,2022-09-16,2022,LW
80,1400.95703799709,21.086417853988873,217.03639221191406,5.6749958992004395,10.835326290384014,2023-08-01,2023-02-15,2023,HW
81,1428.3507968418046,26.464622406047614,298.3011474609375,5.80126428604126,12.778906557067534,2023-08-25,2023-08-01,2023,F
82,719.1089466852552,143.3352590282804,306.0490417480469,6.060711860656738,80.91994094257069,2024-01-26,2023-08-25,2023,LW
83,1066.7771402676976,35.99492210863943,306.0490417480469,5.6635236740112305,20.55460691681238,2024-03-25,2024-01-26,2024,R
84,1185.061555302631,38.18854152255665,282.4901123046875,5.510151386260986,23.110245322164804,2024-05-30,2024-04-06,2024,F
85,1184.201748448561,46.78427300330616,257.67156982421875,5.6749958992004395,33.44011028036248,2025-01-01,2024-05-30,2024,LW
