,CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index,dif_date_point_abs,satellite
18,1.471111111111111,85.3848,"< 0,01",22.92,1,4.075,83,-2.115929,GP,-55.447053,II,0.4322,0.3875,0.2160000000000002,0.03429211675300148,0.0568159400276188,47,0.2,2.45,29.200000000000003,4.291,4.2,40.077777777777776,F,0.0095630790829907,0.0076166268834641,0.0069365828509541,0.0063638186386892,0.001045161710254,9,2013-09-10 17:15:00,5.86178144675926,0.0208199491140357,0.0170442819168763,0.0160984478679173,0.0143590568011696,0.0022091182183949,2013-09-16T13:55:57,0.0045185238329927,0.0031174196258684,0.0027017015168273,0.0023471989753379,0.0007267324311681,0.0174262332475915,0.0140241909090876,0.0131175037139765,0.0115000248256356,0.0020399288294024,83_BOA_LC08_228061_20130916,5.86178144675926,LD8
20,1.72,43.31135555555555,"< 0,01",22.92,1,4.627,86,-2.170323,GP,-55.493823,II,0.3353,0.3041,0.391,0.037088183073584524,0.0370881830735845,14,0.2,3.31,35.66666666666667,5.018,3.3,30.299999999999997,F,0.0105006488194644,0.0102205613022995,0.0102310125888719,0.0101083346284462,0.000118029068245,9,2013-09-11 18:00:00,4.83053144675926,0.0225821046688912,0.0223834873413572,0.0224487391635684,0.0220602584872913,0.0001512121073431,2013-09-16T13:55:57,0.0047011844228397,0.0045399843029377,0.0045005518244068,0.0042826034812443,0.0001521946382278,0.0220075992604703,0.0216591517290633,0.021698919377604,0.0212609820274282,0.0001947020755311,86_BOA_LC08_228061_20130916,4.83053144675926,LD8
22,1.14,62.85435,"< 0,01",22.92,1,4.913,87,-2.133265,GP,-55.488798,II,0.2753,0.317,0.009999999999999787,0.04734661668968238,0.0473466166896823,15,0.2,3.27,26.99999999999999,4.923,2.6,30.5,F,0.0136172672497176,0.0131889750594983,0.0132526499458128,0.0124896189131971,0.000309558569667,9,2013-09-11 15:00:00,4.95553144675926,0.0270497114076678,0.0264388246664057,0.0264337071228648,0.0260641828989624,0.0002703275504353,2013-09-16T13:55:57,0.0068286034608136,0.0058814975066866,0.0057255976233225,0.0055250498587036,0.0004158235571785,0.0263480876773423,0.0259226623963779,0.025872803789447,0.0257161144575363,0.0002186616331643,87_BOA_LC08_228061_20130916,4.95553144675926,LD8
96,1.3924999999999998,18.88723333333333,"< 0,01",1.0,1,3.847,88,-2.070564,SN,-55.486853,II,0.2503,0.2128999999999999,0.22099999999999964,0.037337072967122444,0.0633260998224501,16,0.2,3.19,40.00000000000004,4.068,4.3,92.2375,F,0.004637154838782,0.0040707177977536,0.0040457067453891,0.0037358820823859,0.0003111002601162,9,2013-09-11 10:00:00,13.159526805555556,0.0180220309149722,0.0165989729114211,0.0165487536861694,0.0158661029434623,0.0007316795829767,2013-09-24T13:49:43,0.0077683189345785,0.0060309010804929,0.0057298197141728,0.0051234332989355,0.0007847970397452,0.026793730054951,0.0258957867168526,0.0256800234811233,0.0254639325917202,0.0004575847907849,88_BOA_LE07_228061_20130924,13.159526805555556,LD7
97,1.43,41.450433333333336,"< 0,01",1.0,1,4.788,92,-2.078954,SN,-55.526778,II,0.4616,0.3773,0.806,0.05750518672524191,0.0933122903925823,18,0.2,3.61,73.99999999999996,5.594,4.1,86.6,F,0.0087274943869747,0.008275775385461,0.008313300557727,0.0075618798852329,0.0003849979253879,9,2013-09-11 11:10:00,13.110915694444444,0.0234804481828858,0.0226105921062759,0.0227738885393988,0.0208190047230533,0.0008690353219799,2013-09-24T13:49:43,0.0189990795671901,0.0185597470142565,0.0186584047585782,0.0173816172691822,0.0004531672542787,0.0335442021619295,0.0326160671852669,0.0326799633727848,0.0314743393820382,0.0006237701677242,92_BOA_LE07_228061_20130924,13.110915694444444,LD7
98,1.34,62.904,"< 0,01",1.0,1,5.195,93,-2.095675,SN,-55.488855,II,0.424,0.3586,0.7709999999999999,0.07792475390292565,0.0978496744920102,19,0.2,3.7,64.99999999999999,5.966,3.8,74.65,F,0.0091620154039952,0.0076352694860932,0.0077157780595314,0.00627322321627,0.0008384244409284,9,2013-09-11 13:30:00,13.013693472222222,0.0231112549097825,0.0224849360024348,0.0225502138467866,0.0213553036206585,0.0004651117290513,2013-09-24T13:49:43,0.0169143179574673,0.0160303704598887,0.0160573716335082,0.0151317133499651,0.0005993735556318,0.0323527784009996,0.0312135587507019,0.0314705622229938,0.0301040410977933,0.000713707394959,93_BOA_LE07_228061_20130924,13.013693472222222,LD7
28,1.42,92.44123333333332,"< 0,01",22.92,1,5.614,97,-2.151079,PC,-55.565754,II,0.5322,0.5435,"< 0,001",0.04733533717516637,0.0747681988557901,20,0.2,3.5,34.999999999999986,5.547,4.6,53.2,F,0.0147090957667679,0.0142602713811251,0.014247597845003,0.0138710491517373,0.00027583551562,9,2013-09-12 09:00:00,4.20553144675926,0.0277348099240894,0.0275147082566537,0.0275695668816068,0.0272041268964721,0.0001797066372612,2013-09-16T13:55:57,0.0106607725757048,0.0101277688067464,0.0102791922233976,0.0092719830255573,0.0005319879842479,0.0242064465111544,0.0238142611894835,0.0237766777345071,0.0234702975965692,0.0002302652348963,97_BOA_LC08_228061_20130916,4.20553144675926,LD8
30,1.62,117.47905,"< 0,01",22.92,1,3.991,98,-2.173808,PD,-55.59809,II,0.3008,0.3056,0.9339999999999997,0.0445190474825975,0.0578023278753205,21,0.2,3.46,36.499999999999936,4.925,4.0,28.85,F,0.0142919145205673,0.0141676008622382,0.0142004357779356,0.0138216658470713,0.0001371560246379,9,2013-09-12 17:30:00,3.851364780092593,0.0274562902375033,0.0272176568863037,0.0273127128505094,0.0266254323897217,0.0002450786578256,2013-09-16T13:55:57,0.0076915108563494,0.0075610545133417,0.0075853945225636,0.0072219287871601,0.0001402741799411,0.029698078143141,0.029251956893666,0.0294499856688334,0.0278359558229258,0.0005750499269167,98_BOA_LC08_228061_20130916,3.851364780092593,LD8
32,0.8863636363636364,21.022080000000003,"< 0,01",22.92,1,3.262,99,-2.116737,PC,-55.692899,II,0.3353,0.2919,0.6080000000000001,"< 0,01",0.0662852633655553,26,0.2,3.22,81.00000000000003,3.87,4.0,94.26363636363635,F,0.0202277995322019,0.0168830635761796,0.0173530271936664,0.0131260294391168,0.0019774842543522,9,2013-09-12 13:30:00,4.01803144675926,0.0283280789756785,0.0258265838608966,0.0260890499450044,0.0220945692141976,0.001888587767487,2013-09-16T13:55:57,0.0171945997475385,0.0142851887921756,0.0143275228309026,0.0109154710913694,0.0016310589715122,0.03492702916228,0.0317451654479567,0.0323424293643019,0.0275016395599855,0.0022153888312535,99_BOA_LC08_228061_20130916,4.01803144675926,LD8
38,1.3375,74.50572,6.421440000000013,22.92,1,3.393,102,-2.150581,PC,-55.714166,II,0.4160999999999999,0.3956,0.40600000000000014,"< 0,01",0.1236930361017952,27,0.2,3.17,72.49999999999999,3.799,4.0,87.16250000000001,F,0.0162759872533522,0.0158142632937991,0.0159445249825974,0.0143847668570139,0.0005875742598252,9,2013-09-12 14:30:00,3.976364780092593,0.0307612416450037,0.030442155729577,0.0306469434290379,0.0292800087363306,0.0005060296370295,2013-09-16T13:55:57,0.0188021432205141,0.0177979215866023,0.0178718873525936,0.0171311925257154,0.0005280102004631,0.0333926768898801,0.0329040138978398,0.0328960299636345,0.0313546304667408,0.0006255669247649,102_BOA_LC08_228061_20130916,3.976364780092593,LD8
111,1.25,36.8182,0.09373333333333386,1.0,1,5.697,103,-2.152492,PC,-55.676202,II,0.2185,0.1974,0.03200000000000003,0.0020245019538910475,0.0479384493983034,28,0.2,2.89,45.99999999999999,5.729,4.0,56.9,F,0.0125121671597164,0.0103925615128587,0.0107606684541029,0.0085362351796823,0.0011229718058084,9,2013-09-12 15:45:00,11.919943472222222,0.026334346739257,0.0245760528867698,0.0246236333572628,0.0228385390758177,0.0010343503932793,2013-09-24T13:49:43,0.020733592632906,0.0189387511508618,0.0191249273769242,0.0172640928414393,0.0011279195580801,0.0363991504838628,0.034447522523198,0.0345490268662626,0.0331480583283396,0.0010163478899719,103_BOA_LE07_228061_20130924,11.919943472222222,LD7
40,0.98,34.81416666666667,0,22.92,1,3.119,104,-2.131452,PC,-55.657457,II,0.2874,0.2996999999999999,0.21599999999999975,"< 0,01",0.0473466166896823,29,0.2,2.83,43.500000000000064,3.335,4.3,41.7,F,0.0198776332746535,0.0158084592758269,0.0172179078919867,0.0118369985325286,0.0022134439739584,9,2013-09-12 12:00:00,4.08053144675926,0.0341657537180543,0.0308361554060248,0.0325255395315745,0.0268419391896367,0.0025228391257042,2013-09-16T13:55:57,0.0107697150155131,0.0085109275592839,0.0093189479836652,0.0060968750574174,0.0014575453046936,0.0383429675395199,0.0339740928795697,0.0356143829184043,0.0290155042876579,0.0029515938148662,104_BOA_LC08_228061_20130916,4.08053144675926,LD8
42,1.26,19.50157777777778,0.9598666666666664,22.92,1,2.913,105,-2.1572,SL,-55.805249,II,0.1871,0.1752,0.06500000000000039,0.010595907575658065,0.028210692444269,30,0.2,2.76,38.00000000000003,2.978,3.7,16.9,F,0.0047937026017178,0.0041473427477201,0.0043729001418196,0.0029230984673835,0.000662925094742,9,2013-09-13 14:00:00,2.997198113425926,0.0098150516714727,0.0088446126516533,0.0086354109030808,0.007970792049903,0.0005358117601022,2013-09-16T13:55:57,0.0025242136433095,0.0016161614928753,0.0014906670575675,0.0008568750147148,0.0006165812772115,0.0113599118249678,0.0103646327406095,0.0102737653275167,0.0093641779516288,0.0005591984815516,105_BOA_LC08_228061_20130916,2.997198113425926,LD8
45,1.6755555555555557,32.11915,1.6480250000000034,22.92,1,2.954,107,-2.177378,SL,-55.806321,II,0.2357,0.243,0.32899999999999974,0.013926839359831737,0.046557506411521,33,0.2,2.75,28.499999999999982,3.283,4.0,35.42222222222223,F,0.0280229676929783,0.0012058423172351,0.0018497819060627,-0.0111279015181792,0.0134323880146872,7,2013-09-13 16:30:00,2.893031446759259,0.0233361834115302,0.0162695653864078,0.0179013411205286,0.0093483965771428,0.0045306060390776,2013-09-16T13:55:57,0.0177184343511507,0.0006390386033114,0.002222033724311,-0.0088350030556797,0.0085477421735809,0.0291161002598283,0.01979992400829,0.0217845427937154,0.0107554231196184,0.0064698088340876,107_BOA_LC08_228061_20130916,2.893031446759259,LD8
129,0.8333333333333334,31.679625,"< 0,01",1.0,1,3.113,112,-2.142593,PC,-55.625756,II,0.4069,0.2695,0.06600000000000072,0.05052316723982363,0.067271651213257,22,0.2,2.54,41.50000000000001,3.1790000000000007,4.3,64.76666666666667,F,0.0101610034193332,0.0086211148789461,0.0085925141189993,0.0067149536195139,0.0012409336831981,9,2013-09-14 13:40:00,10.006749027777778,0.0238055366707454,0.0225482774350233,0.0228716045180557,0.0198269828632949,0.0012455286567802,2013-09-24T13:49:43,0.0126368953233683,0.0106447979386292,0.0106778332665907,0.0083095929535748,0.0012317530336674,0.0329002465495377,0.0317867464383735,0.0322059482148055,0.0300111993352766,0.0009533029093594,112_BOA_LE07_228061_20130924,10.006749027777778,LD7
132,1.709,21.987933333333338,"< 0,01",1.0,1,3.107,114,-2.112532,PC,-55.621423,II,0.2885999999999999,0.2481,0.133,0.009263899452356783,0.0846320773328072,24,0.2,2.91,68.49999999999994,3.24,4.3,12.24,F,0.0112564922982606,0.0105217118394199,0.0105599712333262,0.0096073144422973,0.0005462942888958,9,2013-09-14 15:00:00,9.951193472222222,0.0268698078135131,0.0259725274779011,0.0257962746044628,0.025278684327386,0.0005263780394599,2013-09-24T13:49:43,0.0135899848506945,0.0128607843669435,0.0129119709245357,0.0122772850439152,0.000406494628609,0.037825372600614,0.0372653387936963,0.0371888840622238,0.0366836297772471,0.0003142144596931,114_BOA_LE07_228061_20130924,9.951193472222222,LD7
57,1.4266666666666663,20.3337,0.8227000000000012,22.92,1,2.797,115,-2.201618,SL,-55.792751,II,0.2246,0.2296,0.16,"< 0,01",0.0165713158413888,32,0.2,2.35,15.500000000000028,2.9570000000000003,4.0,28.066666666666666,F,0.0101638061050549,0.0027603537294169,0.001978283588103,-0.0024853230943675,0.0039950332458468,9,2013-09-14 07:30:00,2.268031446759259,0.0126532000522598,0.0087097991298124,0.0083298248756848,0.006876718500541,0.001882947548969,2013-09-16T13:55:57,0.0079525844380617,0.0015858892356526,0.0015004211354762,-0.0016585217206715,0.0034606531069553,0.0133672929281648,0.0086976743200727,0.0082898211741642,0.0061667129724329,0.0023017613999426,115_BOA_LC08_228061_20130916,2.268031446759259,LD8
59,1.76,23.711599999999997,0.692628571428573,22.92,1,3.019,116,-2.162501,SL,-55.744975,II,0.1861,0.2152,0.3390000000000004,0.011001856163744828,0.0211086999408167,34,0.2,2.79,28.000000000000025,3.3580000000000005,4.3,25.45,F,0.0119838629151189,0.0119307554085285,0.011910730814633,0.0116745469763159,9.020183128217886e-05,9,2013-09-14 10:00:00,2.1638647800925925,0.0230013272365227,0.0230551790159534,0.0229568480317582,0.0227362176964469,7.501792890801292e-05,2013-09-16T13:55:57,0.0044921272485425,0.0045331068502531,0.0044644484142353,0.0042441577605057,9.297583888448463e-05,0.0261843635546282,0.02612985259596,0.0259409484464524,0.0256991071730427,0.0001293188233412,116_BOA_LC08_228061_20130916,2.1638647800925925,LD8
65,3.27,55.9252,"< 0,01",22.92,1,5.501,120,-2.262013,PQ,-55.456187,II,0.533,0.4195,0.806,0.04280074447074496,0.0583941605839416,13,0.2,3.36,29.19999999999995,6.307,3.9,59.21666666666666,F,0.0055329998550557,0.0054733169944744,0.0055117491373478,0.0053500187266067,5.413379720339336e-05,9,2013-09-15 16:30:00,0.8930314467592593,0.0161959958063872,0.0159947663680101,0.01597864709351,0.0157847805554401,0.0001430021427268,2013-09-16T13:55:57,0.004134908026195,0.0040506859677992,0.0040674693333316,0.0039156428413156,7.436952487946065e-05,0.0139198593112924,0.0137631244854422,0.0138037938516048,0.0135921482534059,0.0001203217677931,120_BOA_LC08_228061_20130916,0.8930314467592593,LD8
67,1.9833333333333332,17.330325,"< 0,01",22.92,1,3.022,121,-2.20666,PD,-55.623562,II,0.2823,0.2452,0.39400000000000013,"< 0,01",0.0388636811994476,25,0.2,2.54,30.799999999999997,3.416,3.3,11.633333333333335,F,0.0077550777406563,0.007463645134507,0.007492009377814,0.0069527002496688,0.0002579620790677,9,2013-09-15 09:00:00,1.2055314467592593,0.0200639297500266,0.019729112876846,0.01978373335751,0.0192016410164663,0.0002539167518268,2013-09-16T13:55:57,0.0061270923610817,0.0058354119943292,0.0058031942878471,0.0055839656333066,0.0001523912568997,0.0215676457163958,0.0214104638523979,0.0214520268369183,0.0208478821611524,0.0002273267155251,121_BOA_LC08_228061_20130916,1.2055314467592593,LD8
69,1.2900000000000005,85.8194,"< 0,01",22.92,1,2.982,122,-2.178437,PD,-55.633239,II,0.3779999999999999,0.2645,0.47,"< 0,01",0.0487275596764647,36,0.2,2.75,32.00000000000003,3.452,3.9,38.18,F,0.0128223850431956,0.0126270174788964,0.0126363214251553,0.0123529899799343,0.0001587827841247,9,2013-09-15 10:15:00,1.153448113425926,0.0262878301375612,0.0261754711606266,0.0261501066753645,0.0260070252085255,9.57909505094651e-05,2013-09-16T13:55:57,0.0064313231880865,0.006240442003665,0.0061873712076575,0.0061040825294273,9.749693707339114e-05,0.0263335941656487,0.0260164527476533,0.0260971782384901,0.0248893403490701,0.0004500406673754,122_BOA_LC08_228061_20130916,1.153448113425926,LD8
71,2.3765853658536584,44.1313,"< 0,01",22.92,1,4.684,123,-2.238955,LG,-55.33916,II,0.3826,0.3949,0.03200000000000003,0.05707041271116975,0.0593805484316433,6,0.2,3.49,35.99999999999998,4.716,,25.726829268292686,F,0.0115627932979185,0.0111205302038751,0.0111230447550327,0.0107190091393088,0.0002954190116215,9,2013-09-16 10:30:00,0.1430314467592592,0.0243368746404141,0.0239590834497113,0.0240152917799892,0.0234249998145618,0.0002967460689752,2013-09-16T13:55:57,0.0073130283696756,0.006529419787393,0.0064750718508903,0.0058398606887848,0.0004585445820431,0.0250494838254114,0.0244741332037235,0.0244470038362097,0.0238827314255595,0.0003786689121143,123_BOA_LC08_228061_20130916,0.1430314467592592,LD8
73,1.4875000000000005,147.07165714285713,"< 0,01",22.92,1,4.111,124,-2.307096,LG,-55.373301,II,0.57,0.5253,0.44200000000000017,0.01686589346544115,0.0327480765436969,37,0.2,2.83,27.00000000000001,4.553,3.5,44.5625,F,0.0047856001717673,0.0045112936701151,0.004523172052198,0.0041976628289982,0.000181156356172,9,2013-09-16 13:30:00,0.0180314467592592,0.0159625667367151,0.0158119719177782,0.0158106670278972,0.015572164977022,0.0001316451208639,2013-09-16T13:55:57,0.0063786936035685,0.0060929721227394,0.0061145899651439,0.0058334239302631,0.0001512249802002,0.0108809430618726,0.0106605723273076,0.0106287181667508,0.0103905253328851,0.0001426530382768,124_BOA_LC08_228061_20130916,0.0180314467592592,LD8
79,1.4622222222222223,105.10323333333336,"< 0,01",22.92,1,3.586,127,-2.255185,LG,-55.376673,II,0.4379,0.386,0.391,0.021320504157839842,0.0617478792661274,38,0.2,2.89,33.499999999999986,3.977,4.1,58.44444444444444,F,0.010052924864523,0.0096933363463796,0.0097016664432837,0.0095503010683301,0.0001416556764213,9,2013-09-16 11:30:00,0.1013647800925925,0.0224023913073342,0.022067293109983,0.0220275210330107,0.0219497252023987,0.0001593529620813,2013-09-16T13:55:57,0.0064593762182991,0.0062234953382971,0.0062997143099582,0.0060099690133299,0.000123335125616,0.0213241296039576,0.0205414482309035,0.0204802442525756,0.0201699124081447,0.0003463915456575,127_BOA_LC08_228061_20130916,0.1013647800925925,LD8
91,1.7122222222222223,56.16885,0.7451000000000026,28.02,1,4.002,130,-2.245385,LG,-55.24066,II,0.3699,0.2717,0.133,0.027618859735648055,0.027618859735648,2,0.2,3.2,4.571428571428583,4.135,3.7,12.233333333333334,F,0.0040055565579332,0.0035196919508276,0.0035487575753358,0.0030342116399381,0.0003128396215291,9,2013-09-17 12:50:00,-0.953913912037037,0.0143321979771113,0.0138979260452127,0.014014951654442,0.0129602642494886,0.0004329164305424,2013-09-16T13:56:21,0.0033987113569412,0.0031579435354871,0.0032613991218272,0.0026913219931294,0.0002523717890561,0.0109481597818129,0.010694291460599,0.0108303443033395,0.0098994389199761,0.0003380419510566,130_BOA_LC08_228062_20130916,0.953913912037037,LD8
94,1.4375,99.3413,3.03235,32.66,1,4.778,131,-2.19696,LG,-55.29953,II,0.4265,0.3951999999999999,0.4460000000000006,0.026172461384325697,0.0793055829552179,3,0.2,3.54,50.4,5.224,2.3,61.05,F,0.0023466433229975,0.0022095200051507,0.0021107418996625,-0.0003913065595974,0.0009978149476644,5,2013-09-17 13:30:00,15.017973738425926,0.0130673496332989,0.0127481787888083,0.0129682043673147,0.0109390834568447,0.000880695144725,2013-10-02T13:55:52,0.0115868949761414,0.0073783886129199,0.0068917314948026,0.0034819795184675,0.0025851401313038,0.0145733031902963,0.0143901325079192,0.014454926365453,0.0117321335408519,0.0010366318049666,131_BOA_LC08_228061_20131002,15.017973738425926,LD8
98,1.138,101.60123333333335,"< 0,01",28.02,1,5.484,132,-2.221738,LG,-55.270194,II,0.4802,0.4431,0.5460000000000003,0.054851766386215015,0.0591832708621029,4,0.2,3.3,27.60000000000001,6.03,4.3,32.28,F,0.0086122369677041,0.008279288399172,0.0083075651513052,0.0080008650653493,0.0001956760914034,9,2013-09-17 15:45:00,-1.075441689814815,0.0218719805364309,0.0215269366752628,0.0215904302702859,0.0212176018517556,0.0002270465589969,2013-09-16T13:56:21,0.0042398948597575,0.0039613663061876,0.0039956102839886,0.0036847742058918,0.0001629332202276,0.0183607972856843,0.0180099548820116,0.0179835962505805,0.0177151115553826,0.0001975466494145,132_BOA_LC08_228062_20130916,1.075441689814815,LD8
101,0.8775,21.00685,"< 0,01",32.94,1,2.982,133,-2.166034,LG,-55.233215,II,0.2330999999999999,0.2236,0.22699999999999987,0.050895049415382206,0.1025843361609785,42,0.2,3.18,68.49999999999994,3.209,3.0,36.55,F,0.0106255319829491,0.0037269199704226,0.0086879968062098,-0.0310141498900272,0.0132747039296904,9,2013-09-17 11:45:00,15.091167268518518,0.0256768426295249,0.0177009192043058,0.0237363392781591,-0.0206938180661839,0.0147762800420513,2013-10-02T13:56:16,0.0288429471518171,0.0134890129359994,0.010997101642828,0.0087966398419442,0.0065318080076494,0.0334311168283231,0.0238913810768102,0.030582273745816,-0.0201865376183012,0.0173056791769864,133_BOA_LC08_228062_20131002,15.091167268518518,LD8
112,0.84375,72.77955,"< 0,01",28.02,1,3.333,136,-2.2035,LG,-55.236138,II,0.2784,0.247,0.806,0.03649635036496351,0.0364963503649635,43,0.2,3.09,23.000000000000032,4.139,4.3,15.8875,F,0.008898089470854,0.0086322730260324,0.0086636523906337,0.0083509844188378,0.000163897575769,9,2013-09-17 10:45:00,-0.8671083564814814,0.0218365537132772,0.0216056800203776,0.02163269854328,0.0213550909195188,0.0001467848969098,2013-09-16T13:56:21,0.0037083477723405,0.0033626865767726,0.0033800164168663,0.0032459971669406,0.0001304537943921,0.0178292799850473,0.0176029433431718,0.0175811707311611,0.0175420460797655,0.0001050414001909,136_BOA_LC08_228062_20130916,0.8671083564814814,LD8
128,0.7395999999999999,46.7363,"< 0,01",28.02,1,4.503,140,-2.25127,LG,-55.14622,II,0.4538,0.3164,"< 0,001",0.027678960179155145,0.0380745709212862,1,0.2,3.34,23.999999999999996,4.083,3.7,24.791999999999998,F,0.00755956081071,0.0074027368506632,0.0074336997057398,0.0072026932043964,0.0001093262647973,9,2013-09-18 11:09:05,-1.8838328935185185,0.0188071903187883,0.0187346217040102,0.0187698721228774,0.018552551536891,7.927768150967434e-05,2013-09-16T13:56:21,0.0046050924577017,0.0043373128662002,0.0043199509390751,0.0040831561775219,0.0001678121293233,0.0158648049248565,0.0157272317458757,0.0157776492531617,0.0154203159313283,0.0001314011365627,140_BOA_LC08_228062_20130916,1.8838328935185185,LD8
133,1.14,8.426428571428573,0.07022857142857118,3.96,1,3.414,143,-2.180361111111111,AM,-55.016444444444446,II,0.2484,0.2683,0.03200000000000003,0.017457726174062167,0.033339909252318,46,0.2,2.4,35.60000000000002,3.446,,31.166666666666668,F,0.0041670896505172,0.0040988846321986,0.0040912836803468,0.0040175522106691,5.186856082438295e-05,9,2013-09-18 15:00:00,6.951453657407408,0.0122941301219577,0.0121802461019824,0.0121811924561999,0.0121089379696725,5.722621175929732e-05,2013-09-25T13:50:05,0.0025255566309044,0.0024366367436454,0.0024342233492979,0.0023553285463312,5.747551212513675e-05,0.0184362121463749,0.0183156168496473,0.0183039717614259,0.0181705145367272,8.364167383446531e-05,143_BOA_LC08_227062_20130925,6.951453657407408,LD8
135,4.7,5.15204,2.8411999999999993,63.26,1,4.139333333333333,144,-2.262013,PQ,-55.456187,III,0.4400666666666666,0.3319666666666667,1.3036666666666668,0.06834267223537248,0.0616164161241533,13,0.2,2.11,6.000000000000013,5.4430000000000005,,60.29999999999999,HW,0.0143626096166164,0.0121811551106538,0.0126079933110192,-0.0152381131252819,0.0087601896365115,9,2014-05-27 17:30:00,2.8497108333333334,0.0132558070514673,0.0118923248811288,0.0117557166441208,-0.0046144649047473,0.0052288442127189,2014-05-30T13:53:35,0.009481493015362,0.0074821462636737,0.0069827239726616,-0.023425008338052,0.009789288332022,0.013010976725423,0.0110697524471178,0.010630370545221,-0.0178438370616185,0.0091556788700875,144_BOA_LC08_228061_20140530,2.8497108333333334,LD8
192,1.5109090909090908,4.527579999999999,1.08174,23.0,1,4.433,147,-2.251349,PQ,-55.543966,III,0.3165666666666666,0.1974333333333333,1.4610000000000003,0.05584591394821348,0.0717433338594068,7,0.2,2.09,8.857142857142874,5.894000000000001,,8.145454545454545,HW,0.0075679137919689,0.0062191899227481,0.0057858377991619,0.0047960263157164,0.0008755396414352,9,2014-05-28 14:30:00,9.973198344907408,0.0111359206992904,0.0100464469116084,0.0102034470525613,0.0084421201238787,0.0008849412699743,2014-06-07T13:51:24,0.0059487633403164,0.0041958325846465,0.0041303680537311,0.0028079741443361,0.0009609461894344,0.0123802630079201,0.0115594634488641,0.0115424267663182,0.0101879348695259,0.0006681088359423,147_BOA_LE07_228061_20140607,9.973198344907408,LD7
194,1.4466666666666663,2.31972,"< 0,001",23.0,1,3.1946666666666665,148,-2.240289,PQ,-55.582417,III,0.3774,0.2368333333333333,1.495,0.06569389510286776,0.062208098046952,8,0.2,1.99,8.285714285714286,4.689666666666667,,7.883333333333333,HW,0.005943808487409,0.0053226739270796,0.0055328064700791,0.0037914179957899,0.0007100143278897,9,2014-05-28 16:00:00,9.910698344907408,0.0088535101841535,0.0078730490277039,0.0080601280078452,0.005822070448197,0.0009589018578295,2014-06-07T13:51:24,0.0043260578324051,0.0030409918348801,0.0031934907292553,0.0006069404828919,0.0012136381102483,0.0109917786734375,0.0097797365977343,0.0097782441222869,0.0067606883195713,0.001294237813125,148_BOA_LE07_228061_20140607,9.910698344907408,LD7
148,0.76,1.8524000000000005,1.1229799999999992,71.25,1,3.715666666666667,149,-2.258797,PQ,-55.623565,III,0.4587666666666667,0.3643666666666667,0.7356666666666665,0.1366538,0.0785163578615111,9,0.2,2.1,6.599999999999994,4.451333333333333,,7.65,HW,0.0122124693133292,0.0066018598925251,0.0062526884778949,0.0055413047433551,0.001977618616581,9,2014-05-28 17:00:00,-14.129198229166668,0.0105059951166645,0.0097060666592627,0.0098884595651683,0.0089873563786521,0.000494661953621,2014-05-14T13:53:57,0.0102578534666647,0.0040000558251225,0.0034854072175379,0.0027731482654063,0.0022214249652564,0.012723429571618,0.0116118374836419,0.0117507700646141,0.0107501046654375,0.0005492091986529,149_BOA_LC08_228062_20140514,14.129198229166668,LD8
152,,4.60174,4.625920000000001,63.26,1,4.543,151,-2.229907,PQ,-55.495172,III,0.4998,0.4158,0.38949999999999996,0.022063812770996755,0.0598408939961859,11,0.2,1.76,10.571428571428555,4.561333333333333,,,HW,0.0146428411401085,0.0112644444963903,0.0109032577540075,0.0096527846712288,0.0015811586736011,9,2014-05-28 11:45:00,2.0892941666666665,0.0140527638529361,0.0128442739689384,0.0125623953044428,0.0121801546507798,0.0006131008328932,2014-05-30T13:53:35,0.0069623682598777,0.0046645482600397,0.0041125676496976,0.0033996037211479,0.0011845131486441,0.015046450316748,0.0136922771305598,0.0134064251939376,0.0126011606743072,0.0007371947067234,151_BOA_LC08_228061_20140530,2.0892941666666665,LD8
155,1.336666666666667,4.8853,0.6357800000000002,63.26,1,3.161666666666666,152,-2.251349,PQ,-55.492699,III,0.3677333333333333,0.2867333333333333,1.3896666666666668,0.04496294574320807,0.0474781803116985,12,0.2,2.3,6.571428571428561,4.551333333333333,,4.566666666666666,HW,0.0081640201758634,0.0059604393629061,0.0061667997098844,0.0042023624257779,0.0012440543977909,6,2014-05-28 13:17:00,2.025405277777778,0.0067672719617427,0.0042498481971327,0.0039380088019121,0.0034007727433456,0.0011201931740195,2014-05-30T13:53:35,0.0124106560620815,0.0101394993790436,0.0095640429379365,0.0087515416063507,0.0013556011265409,0.0052724111557864,0.0026934396598629,0.0021684548349325,0.0017658347122156,0.0011695856032813,152_BOA_LC08_228061_20140530,2.025405277777778,LD8
